labeled_tile_id,true_group,tile_id,cl_png,image_height,image_width,grid_rows,grid_cols,unknown_pixels_total,c0_tumor,c0_stroma,c0_immune_cells,c0_necrosis,c0_other,c0_ignore,c1_tumor,c1_stroma,c1_immune_cells,c1_necrosis,c1_other,c1_ignore,c2_tumor,c2_stroma,c2_immune_cells,c2_necrosis,c2_other,c2_ignore,c3_tumor,c3_stroma,c3_immune_cells,c3_necrosis,c3_other,c3_ignore,c4_tumor,c4_stroma,c4_immune_cells,c4_necrosis,c4_other,c4_ignore,c5_tumor,c5_stroma,c5_immune_cells,c5_necrosis,c5_other,c5_ignore,c6_tumor,c6_stroma,c6_immune_cells,c6_necrosis,c6_other,c6_ignore,c7_tumor,c7_stroma,c7_immune_cells,c7_necrosis,c7_other,c7_ignore,c8_tumor,c8_stroma,c8_immune_cells,c8_necrosis,c8_other,c8_ignore,contrast_lr_tumor,contrast_tb_tumor,contrast_strip_lr_tumor,contrast_strip_tb_tumor,contrast_lr_stroma,contrast_tb_stroma,contrast_strip_lr_stroma,contrast_strip_tb_stroma,contrast_lr_immune_cells,contrast_tb_immune_cells,contrast_strip_lr_immune_cells,contrast_strip_tb_immune_cells,contrast_lr_necrosis,contrast_tb_necrosis,contrast_strip_lr_necrosis,contrast_strip_tb_necrosis,contrast_lr_other,contrast_tb_other,contrast_strip_lr_other,contrast_strip_tb_other,contrast_lr_ignore,contrast_tb_ignore,contrast_strip_lr_ignore,contrast_strip_tb_ignore,cellspread_tumor_maxmin,cellspread_tumor_std,cellspread_tumor_iqr,cellspread_ignore_maxmin,cellspread_ignore_std,cellspread_ignore_iqr,cellspread_necrosis_maxmin,cellspread_necrosis_std,cellspread_necrosis_iqr
JN_TS_006_tumour_inv_tile_11086_10091,tumour_inv,JN_TS_006_tile_11086_10091,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_006/JN_TS_006_tile_11086_10091_cl.png,7921,7921,3,3,0,0.1506996097,0.1683730774,0.0761838556,0.2020915117,0.1834069387,0.2192450069,0.2516871192,0.1488765447,0.0516321871,0.3549414535,0.1547167051,0.0381459904,0.1888205923,0.1247331267,0.0429049013,0.4721969697,0.1302222509,0.0411221591,0.2650144000,0.1784670350,0.1261964591,0.2045510482,0.1850214565,0.0407496013,0.2777038060,0.1325816168,0.0660153198,0.3798685598,0.1201901509,0.0236405467,0.2599114488,0.0943921896,0.0843005978,0.4655951316,0.0835028628,0.0122977694,0.2479353191,0.1459534263,0.0547516357,0.3064923382,0.1392844640,0.1055828168,0.2578971751,0.1484370877,0.0483939164,0.3814976249,0.1351697589,0.0286044370,0.2192346763,0.1139449897,0.0355083506,0.5183788166,0.0965564738,0.0163766931,0.0014391295,0.0446199498,0.0014391295,0.0446199498,0.0532410776,0.0112157484,0.0532410776,0.0112157484,0.0314727002,0.0106890138,0.0314727002,0.0106890138,0.2476786733,0.0590462816,0.2476786733,0.0590462816,0.0658104239,0.0324450660,0.0658104239,0.0324450660,0.0985936011,0.0493164032,0.0985936011,0.0493164032,0.1270041963,0.0415347263,0.0406767725,0.2069472374,0.0662429108,0.0174816124,0.3162873049,0.1126033962,0.1591027934
JN_TS_006_tumour_inv_tile_6932_15344,tumour_inv,JN_TS_006_tile_6932_15344,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_006/JN_TS_006_tile_6932_15344_cl.png,7921,7921,3,3,0,0.1340546086,0.2757945937,0.0914224633,0.0759235824,0.3163033747,0.1065013774,0.1323521566,0.2439788361,0.0889164745,0.1168501084,0.3479523080,0.0699501165,0.1828315829,0.2127499426,0.0966480142,0.1809154040,0.2963075356,0.0305475207,0.1183306943,0.2487787282,0.0952059883,0.0859532948,0.3485935653,0.1031377291,0.0876359038,0.2229709726,0.0718181428,0.1507825008,0.3826194311,0.0841730490,0.1902995307,0.2330414616,0.0640708008,0.2104960529,0.2216773949,0.0804147591,0.1928325872,0.2301827938,0.1342675333,0.0996225034,0.2710630452,0.0720315370,0.2146376200,0.2057140890,0.1151147981,0.2049381547,0.2251351072,0.0344602309,0.2016082702,0.2307040576,0.0579818067,0.2635986283,0.2196922348,0.0264150023,0.0431738312,0.0532800432,0.0431738312,0.0532800432,0.0260868846,0.0219741440,0.0260868846,0.0219741440,0.0340651211,0.0101257287,0.0340651211,0.0101257287,0.1311702349,0.0648233972,0.1311702349,0.0648233972,0.0660942733,0.0815576103,0.0660942733,0.0815576103,0.0480977871,0.0246974148,0.0480977871,0.0246974148,0.1270017163,0.0441880500,0.0604804307,0.0800863751,0.0304293481,0.0497128181,0.1876750459,0.0648029741,0.1053156513
JN_TS_006_tumour_inv_tile_7455_9286,tumour_inv,JN_TS_006_tile_7455_9286,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_006/JN_TS_006_tile_7455_9286_cl.png,7921,7921,3,3,0,0.1966850321,0.2631795225,0.0574058770,0.2455808081,0.2371487603,0.0000000000,0.1980757977,0.2213182564,0.0387961401,0.3709482175,0.1708615882,0.0000000000,0.2388131313,0.1698806244,0.0513728191,0.3984504132,0.1414830119,0.0000000000,0.2701186419,0.2435739447,0.0638509288,0.2264465939,0.1960098907,0.0000000000,0.2380811945,0.2266504619,0.0466835205,0.3191086701,0.1694761531,0.0000000000,0.1962078184,0.2115790621,0.0383543883,0.3819518548,0.1719068764,0.0000000000,0.2883838384,0.2038314968,0.1009550046,0.2107575758,0.1960720845,0.0000000000,0.2787322295,0.2122720962,0.0724949227,0.2666557663,0.1698449853,0.0000000000,0.2129384757,0.2017883379,0.0462121212,0.3759641873,0.1630968779,0.0000000000,0.0357426957,0.0488268608,0.0357426957,0.0488268608,0.0424456465,0.0121621575,0.0424456465,0.0121621575,0.0287574939,0.0240290708,0.0287574939,0.0240290708,0.1578604925,0.0538673031,0.1578604925,0.0538673031,0.0509146564,0.0068264710,0.0509146564,0.0068264710,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0921760199,0.0368131231,0.0720428442,0.0000000000,0.0000000000,0.0000000000,0.1876928375,0.0741657237,0.1303833792
JN_TS_006_tumour_inv_tile_8794_11849,tumour_inv,JN_TS_006_tile_8794_11849,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_006/JN_TS_006_tile_8794_11849_cl.png,7921,7921,3,3,0,0.2333878558,0.1677914084,0.0666427055,0.3091121442,0.1572898014,0.0657760847,0.2064540234,0.2172735018,0.0543201324,0.2600621895,0.2046670797,0.0572230732,0.2044372704,0.2306888487,0.0594694100,0.2482004706,0.2018488866,0.0553551136,0.1903143036,0.2086583365,0.0478095992,0.3121883355,0.1905969961,0.0504324292,0.2182060167,0.1957164574,0.0509409408,0.3225983354,0.1739449031,0.0385933466,0.2128176884,0.1893793099,0.0558633954,0.3262998692,0.1781708604,0.0374688766,0.2006102215,0.2101678719,0.0541033919,0.2998761765,0.1974804867,0.0377618515,0.2167725150,0.2072402843,0.0506961895,0.2835790219,0.2046921793,0.0370198100,0.2275751837,0.2063764061,0.0464487202,0.2922405877,0.1937797004,0.0335794020,0.0068392539,0.0002262568,0.0068392539,0.0002262568,0.0132756493,0.0026769345,0.0132756493,0.0026769345,0.0022580570,0.0097279821,0.0022580570,0.0097279821,0.0181452429,0.0194403273,0.0181452429,0.0194403273,0.0094773878,0.0107155329,0.0094773878,0.0107155329,0.0091889911,0.0233310694,0.0091889911,0.0233310694,0.0430735522,0.0134591944,0.0137687463,0.0321966827,0.0114813265,0.0178862371,0.0780993986,0.0269456379,0.0286093135
JN_TS_007_tumour_inv_tile_14235_10857,tumour_inv,JN_TS_007_tile_14235_10857,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_007/JN_TS_007_tile_14235_10857_cl.png,7921,7921,3,3,0,0.0761715163,0.4403813705,0.0562362259,0.0102030246,0.2516130051,0.1653948577,0.1171365300,0.3945285877,0.0847992898,0.0166029856,0.2825338772,0.1043987298,0.1204621499,0.4147156221,0.0873395891,0.0179419192,0.2610748106,0.0984659091,0.0866691336,0.3922679082,0.0598025886,0.0097680229,0.2803089108,0.1711834360,0.1327311534,0.3008944525,0.1011058110,0.0138783730,0.3238362060,0.1275540041,0.1255982296,0.3545270960,0.0983209126,0.0172899958,0.2924956685,0.1117680975,0.0673572371,0.4039396809,0.0418226297,0.0110511364,0.2651776286,0.2106516873,0.0854101408,0.3624155221,0.0634404438,0.0152325508,0.2678976914,0.2056036511,0.1104713326,0.3133185549,0.0883862775,0.0145850551,0.2939530246,0.1792857553,0.0421112750,0.0168438285,0.0421112750,0.0168438285,0.0513425622,0.0566506075,0.0513425622,0.0566506075,0.0387284450,0.0115752512,0.0387284450,0.0115752512,0.0062649287,0.0012930623,0.0062649287,0.0012930623,0.0168079864,0.0106022172,0.0168079864,0.0106022172,0.0525700731,0.0757605324,0.0525700731,0.0757605324,0.0653739163,0.0237663505,0.0350520091,0.1121857782,0.0432274285,0.0675176578,0.0081738963,0.0030822690,0.0055518492
JN_TS_007_tumour_inv_tile_5132_8984,tumour_inv,JN_TS_007_tile_5132_8984,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_007/JN_TS_007_tile_5132_8984_cl.png,7921,7921,3,3,0,0.0445311065,0.4897101699,0.0173424587,0.0070500459,0.2720265152,0.1693397039,0.0648166156,0.3818191858,0.0324364910,0.0070152490,0.3357840522,0.1781284064,0.0702025941,0.3655963039,0.0336489899,0.0088677973,0.3248900941,0.1967942206,0.0652159134,0.2717109566,0.0253998715,0.0121501842,0.4137805067,0.2117425677,0.0781065655,0.3475732418,0.0444255608,0.0067066377,0.3681734498,0.1550145443,0.0801534371,0.3672730715,0.0518610949,0.0091432596,0.3159386367,0.1756305004,0.0531145259,0.1362768308,0.0141019571,0.0410765324,0.4440310778,0.3113990760,0.0506784046,0.1641171274,0.0093793386,0.0458815244,0.4708769348,0.2590666701,0.0617450069,0.2484083735,0.0161103937,0.0184595960,0.4564772727,0.1987993572,0.0164131641,0.0046707929,0.0164131641,0.0046707929,0.0278599306,0.2294411093,0.0278599306,0.2294411093,0.0149253971,0.0146120834,0.0149253971,0.0146120834,0.0079353699,0.0274948535,0.0079353699,0.0274948535,0.0108440321,0.1462282080,0.0108440321,0.1462282080,0.0404190898,0.0750009242,0.0404190898,0.0750009242,0.0356223305,0.0121165380,0.0170880682,0.1563845317,0.0496699458,0.0361120673,0.0391748867,0.0152918960,0.0114095500
JN_TS_008_tumour_inv_tile_11465_1362,tumour_inv,JN_TS_008_tile_11465_1362,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_008/JN_TS_008_tile_11465_1362_cl.png,7921,7921,3,3,0,0.1081931531,0.2562845787,0.0341848887,0.3432323232,0.2325179350,0.0255871212,0.1009428821,0.1749304384,0.0280912591,0.5405041995,0.1441146604,0.0114165605,0.1011860078,0.1837336433,0.0222623967,0.4823118974,0.1922903753,0.0182156795,0.1113521623,0.2563869000,0.0372525903,0.3568602056,0.2170037176,0.0211444242,0.1234121414,0.2018731216,0.0106563825,0.4025050750,0.1844908895,0.0770623900,0.1149634838,0.1957188794,0.0212081053,0.4553909504,0.1913805319,0.0213380492,0.1216277835,0.3443682564,0.0739811467,0.1149174989,0.2936154155,0.0514898990,0.1184095786,0.3585717072,0.0863452778,0.0673021870,0.3032812984,0.0660899510,0.1467673898,0.2970323978,0.1321852043,0.0875358701,0.2802023072,0.0562768308,0.0072479275,0.0254942363,0.0072479275,0.0254942363,0.0601849382,0.1283412337,0.0601849382,0.1283412337,0.0100790269,0.0693243615,0.0100790269,0.0693243615,0.0700762300,0.3654309548,0.0700762300,0.3654309548,0.0264212846,0.1027253501,0.0264212846,0.1027253501,0.0007969616,0.0395457732,0.0007969616,0.0395457732,0.0458245077,0.0139997300,0.0134346304,0.0656458295,0.0240831218,0.0351324066,0.4732020126,0.1809218599,0.3404734515
JN_TS_008_tumour_inv_tile_12324_13069,tumour_inv,JN_TS_008_tile_12324_13069,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_008/JN_TS_008_tile_12324_13069_cl.png,7921,7921,3,3,0,0.1172067264,0.4495655418,0.0520016931,0.0709509871,0.2605149506,0.0497601010,0.1064923181,0.4594411552,0.0524317866,0.0688280954,0.2759401570,0.0368664877,0.1308838384,0.3854724805,0.1008214245,0.0513389578,0.2885431015,0.0429401974,0.1026143678,0.3847155290,0.0681243044,0.0459764724,0.2845177447,0.1140515817,0.1147675494,0.4417520528,0.0728987348,0.0458949766,0.2878790333,0.0368076531,0.1312259762,0.4008327309,0.0684696740,0.0609316375,0.2736489277,0.0648910537,0.0589781336,0.1575261134,0.0512840048,0.0211174242,0.1560776802,0.5550166437,0.1251540394,0.3848754489,0.0813378484,0.0470789875,0.2973877836,0.0641658922,0.0692379764,0.1380181072,0.0374958391,0.0572527835,0.1482891414,0.5497061524,0.0175161877,0.0337375778,0.0175161877,0.0337375778,0.0224946219,0.2046865026,0.0224946219,0.2046865026,0.0117923118,0.0117124040,0.0117923118,0.0117124040,0.0104928316,0.0218896150,0.0104928316,0.0218896150,0.0031235984,0.0744145346,0.0031235984,0.0744145346,0.0204303076,0.3464406341,0.0204303076,0.3464406341,0.0722478425,0.0259768446,0.0225396716,0.5182089906,0.2190412048,0.0711113843,0.0498335629,0.0150059279,0.0149551651
JN_TS_008_tumour_inv_tile_16883_9274,tumour_inv,JN_TS_008_tile_16883_9274,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_008/JN_TS_008_tile_16883_9274_cl.png,7921,7921,3,3,0,0.0368058425,0.5193138774,0.0213214532,0.0520216368,0.2676140668,0.1029231233,0.0295149048,0.5232648331,0.0154472594,0.0433216585,0.2879603972,0.1004909470,0.0459725092,0.5089180154,0.0225642792,0.0331133781,0.2906927227,0.0987390955,0.0522192294,0.4965147499,0.0312575299,0.0462735075,0.2850535839,0.0886813994,0.0748108821,0.4420036700,0.0366159652,0.0680213756,0.2882694343,0.0902786729,0.0849615045,0.4872877296,0.0324224353,0.0636356465,0.2750387250,0.0566539591,0.0883136765,0.4138857323,0.0408244376,0.0712979224,0.2873504936,0.0983277376,0.0922255975,0.4435693550,0.0343773307,0.0857045942,0.2791937742,0.0649293484,0.1268873393,0.4214271981,0.0536136938,0.0751078972,0.2707432277,0.0522206439,0.0268275348,0.0650444523,0.0268275348,0.0650444523,0.0040271388,0.0908714801,0.0040271388,0.0908714801,0.0050656625,0.0231608234,0.0050656625,0.0231608234,0.0007546183,0.0345512468,0.0007546183,0.0345512468,0.0011811563,0.0029932304,0.0011811563,0.0029932304,0.0274395206,0.0288918119,0.0274395206,0.0288918119,0.0973724345,0.0315170077,0.0423411674,0.0507024793,0.0201074549,0.0338097471,0.0525912161,0.0171283966,0.0250244149
JN_TS_008_tumour_inv_tile_8556_3508,tumour_inv,JN_TS_008_tile_8556_3508,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_008/JN_TS_008_tile_8556_3508_cl.png,7921,7921,3,3,0,0.1174140553,0.3867731290,0.0602070420,0.0711286157,0.3067296545,0.0577475034,0.1562799043,0.2901506546,0.1657078643,0.0500613863,0.2840485984,0.0537515920,0.1922948232,0.2622865014,0.1952759125,0.0451314279,0.2693236341,0.0356877009,0.1779423829,0.2656608206,0.1666606428,0.0451714227,0.2902691244,0.0542956066,0.0752997793,0.4135961603,0.0655727316,0.0528129440,0.2615610216,0.1311573631,0.1695721891,0.2425015490,0.2122796978,0.0519153099,0.2678007355,0.0559305187,0.0533132461,0.4168286559,0.0442091368,0.0489960686,0.2816691058,0.1549837867,0.0623040802,0.3532643741,0.0601653127,0.0461277868,0.2863112859,0.1918271603,0.0850675792,0.3363165748,0.0612207300,0.0507452365,0.2639533115,0.2026965680,0.0327549691,0.0884346258,0.0327549691,0.0884346258,0.0760526601,0.0557331066,0.0760526601,0.0557331066,0.0658998396,0.0851985464,0.0658998396,0.0851985464,0.0058347109,0.0068174460,0.0058347109,0.0068174460,0.0258634012,0.0093893946,0.0258634012,0.0093893946,0.0090959636,0.1341069062,0.0090959636,0.1341069062,0.1389815771,0.0540237277,0.0942724098,0.1670088671,0.0660520436,0.1006881802,0.0259971878,0.0079477768,0.0057875231
JN_TS_009_tumour_inv_tile_10116_4876,tumour_inv,JN_TS_009_tile_10116_4876,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_009/JN_TS_009_tile_10116_4876_cl.png,7921,7921,3,3,0,0.1425228134,0.3480709079,0.0633327594,0.0675886708,0.2525974231,0.1258874254,0.1447382764,0.3740280025,0.0517767604,0.0889774305,0.2423911110,0.0980884192,0.1386096763,0.3933407943,0.0463719582,0.0954294364,0.2415392562,0.0847088786,0.1557244157,0.3287230503,0.0556567186,0.0964384473,0.2397733010,0.1236840671,0.1641130508,0.3247805948,0.0533590466,0.1021644670,0.2351171296,0.1204657112,0.1590065746,0.3428291338,0.0455002983,0.1131502932,0.2404393710,0.0990743291,0.1831779442,0.2986598944,0.0443210514,0.1324212293,0.2272262397,0.1141936410,0.1359571673,0.3006266279,0.0425748396,0.0949522679,0.2405673069,0.1853217904,0.1290046775,0.3665774219,0.0344137397,0.1083518423,0.2641091311,0.0975431876,0.0182680816,0.0074230076,0.0182680816,0.0074230076,0.0424311658,0.0498585868,0.0424311658,0.0498585868,0.0123415111,0.0133906158,0.0123415111,0.0133906158,0.0068277415,0.0279099339,0.0068277415,0.0279099339,0.0088302648,0.0015417042,0.0088302648,0.0015417042,0.0274795794,0.0294579653,0.0274795794,0.0294579653,0.0541732668,0.0168236231,0.0203968983,0.1006129119,0.0293893513,0.0255956479,0.0648325585,0.0177817300,0.0133995744
JN_TS_009_tumour_inv_tile_13939_13227,tumour_inv,JN_TS_009_tile_13939_13227,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_009/JN_TS_009_tile_13939_13227_cl.png,7921,7921,3,3,0,0.0764434114,0.4225546660,0.0359122475,0.0488399621,0.2724296947,0.1438200184,0.0710136197,0.4309983592,0.0371457380,0.0537558948,0.2681882723,0.1388981160,0.0541876148,0.3566962236,0.0411844295,0.0209496958,0.2494253616,0.2775566747,0.0621500407,0.4461560417,0.0263081879,0.0386472640,0.2528900325,0.1738484332,0.0485916534,0.4041294755,0.0211622248,0.0410736757,0.2581811790,0.2268617916,0.0756597593,0.3431891329,0.0501649398,0.0392487924,0.3012561243,0.1904812514,0.0419771579,0.4253226871,0.0199725953,0.0299865129,0.2638759757,0.2188650712,0.0357826179,0.4097031944,0.0161691221,0.0272562333,0.2605779491,0.2505108832,0.0871364210,0.3806691919,0.0327535296,0.0582087925,0.2949292642,0.1463028007,0.0121377283,0.0122494830,0.0121377283,0.0122494830,0.0711596154,0.0018152749,0.0711596154,0.0018152749,0.0139699561,0.0151157226,0.0139699561,0.0151157226,0.0003111806,0.0026980047,0.0003111806,0.0026980047,0.0188050158,0.0097799535,0.0188050158,0.0097799535,0.0259357347,0.0184679820,0.0259357347,0.0184679820,0.0513538031,0.0174447301,0.0270681059,0.1386585587,0.0500892029,0.0805589909,0.0372590966,0.0123875188,0.0188534493
JN_TS_009_tumour_inv_tile_15794_3470,tumour_inv,JN_TS_009_tile_15794_3470,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_009/JN_TS_009_tile_15794_3470_cl.png,7921,7921,3,3,0,0.1374097509,0.3120709940,0.0922146178,0.0435251664,0.2422273875,0.1725520833,0.1411203573,0.3168261563,0.0894900348,0.0498901357,0.2530663029,0.1496070130,0.1398859332,0.3186413854,0.0901027319,0.0510890152,0.2461047980,0.1541761364,0.1402071644,0.3037170264,0.0862945051,0.0709044726,0.2251391232,0.1737377084,0.1449868464,0.3131419733,0.0853525673,0.0839865225,0.2349225743,0.1376095162,0.1460555001,0.3098623972,0.0846372185,0.0792991922,0.2125170677,0.1676286244,0.1445303891,0.3186994949,0.0799698691,0.0929640152,0.2069989669,0.1568372647,0.1411920703,0.3186638727,0.0729613438,0.0894051266,0.2050861703,0.1726914162,0.1574494949,0.2932828283,0.0837244605,0.0894808884,0.2187418216,0.1573205062,0.0070812079,0.0082519710,0.0070812079,0.0082519710,0.0042336348,0.0056307799,0.0042336348,0.0056307799,0.0000048604,0.0117172370,0.0000048604,0.0117172370,0.0041584805,0.0424485710,0.0041584805,0.0424485710,0.0009994032,0.0368571765,0.0009994032,0.0368571765,0.0080005965,0.0035046515,0.0080005965,0.0035046515,0.0200397440,0.0058755559,0.0047796820,0.0361281922,0.0123767765,0.0183759470,0.0494388487,0.0193079552,0.0383161115
JN_TS_009_tumour_inv_tile_16638_17084,tumour_inv,JN_TS_009_tile_16638_17084,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_009/JN_TS_009_tile_16638_17084_cl.png,7921,7921,3,3,0,0.0409234389,0.4983570076,0.0120827594,0.0195220673,0.2660660583,0.1630486685,0.0827297970,0.4136115510,0.0284726286,0.0352051851,0.2803146478,0.1596661905,0.1268485996,0.3993557736,0.0524368687,0.0463544536,0.2714203111,0.1035839933,0.0742042729,0.4149894439,0.0307211169,0.0263581001,0.2838630053,0.1698640609,0.0660732420,0.4252056773,0.0231826177,0.0258431649,0.2835659849,0.1761293132,0.1028745425,0.3977374560,0.0460493328,0.0300579154,0.2879287001,0.1353520533,0.0735898760,0.4082069272,0.0351794938,0.0156285870,0.2831268652,0.1842682507,0.0925252143,0.4284201347,0.0538059505,0.0201045862,0.2887148176,0.1164292968,0.1035020661,0.4130162420,0.0531044823,0.0235670627,0.2946552169,0.1121549300,0.0481692068,0.0063717736,0.0481692068,0.0063717736,0.0371479690,0.0205603428,0.0371479690,0.0205603428,0.0245357712,0.0163658900,0.0245357712,0.0163658900,0.0128235591,0.0139271567,0.0128235591,0.0139271567,0.0069827664,0.0162319609,0.0069827664,0.0162319609,0.0553633345,0.0044821250,0.0553633345,0.0044821250,0.0859251607,0.0250556521,0.0292846664,0.0806842573,0.0303044379,0.0534347642,0.0307258666,0.0093378737,0.0099533292
JN_TS_010_tumour_inv_tile_11151_13664,tumour_inv,JN_TS_010_tile_11151_13664,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_010/JN_TS_010_tile_11151_13664_cl.png,7921,7921,3,3,0,0.2013303489,0.3011997819,0.0597688533,0.1981077824,0.2089633551,0.0306298783,0.1726653127,0.3769259234,0.0572004119,0.1232284029,0.2488537400,0.0211262091,0.1720985422,0.3533093721,0.0656539830,0.1275558138,0.2505841081,0.0307981807,0.1820866752,0.2849098711,0.0631966197,0.1911476082,0.2286919268,0.0499672989,0.1596341214,0.3526874509,0.0721084704,0.0905113650,0.2833912148,0.0416673776,0.1944544365,0.3308018657,0.0791838778,0.1116737232,0.2525372047,0.0313488922,0.1793467344,0.2713601928,0.0664241850,0.1834706439,0.2526573978,0.0467408460,0.1809118734,0.3243365117,0.0576843310,0.1346968836,0.2635972084,0.0387731920,0.1953142218,0.2967256371,0.0592903466,0.1692620810,0.2529762110,0.0264315025,0.0002988527,0.0031595419,0.0002988527,0.0031595419,0.0411223430,0.0463375786,0.0411223430,0.0463375786,0.0049128498,0.0002585381,0.0049128498,0.0002585381,0.0547448055,0.0128458698,0.0547448055,0.0128458698,0.0219282813,0.0202765380,0.0219282813,0.0202765380,0.0129198159,0.0097970908,0.0129198159,0.0097970908,0.0416962276,0.0132272458,0.0217891237,0.0288410898,0.0095907392,0.0110374992,0.1075964174,0.0385928239,0.0602422410
JN_TS_011_tumour_inv_tile_10063_5647,tumour_inv,JN_TS_011_tile_10063_5647,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_011/JN_TS_011_tile_10063_5647_cl.png,7921,7921,3,3,0,0.1029281451,0.3416144399,0.0544137397,0.0402202422,0.2936482725,0.1671751607,0.1002119835,0.3055296433,0.0415338543,0.0650307505,0.2868365117,0.2008572568,0.1166738407,0.3497648359,0.0551944157,0.0567174587,0.2851971419,0.1364523072,0.1251214818,0.3294664269,0.0608500281,0.0449948654,0.2932903916,0.1462768063,0.1279719324,0.3172485667,0.0656617654,0.0495151100,0.2862529124,0.1533497131,0.1075741799,0.3593145101,0.0488262022,0.0509859098,0.2862180590,0.1470811389,0.1039307851,0.3617450069,0.0410680670,0.0485396579,0.2968883437,0.1478281393,0.1044375982,0.3431108223,0.0484796852,0.0586097151,0.2978118940,0.1475502851,0.1019250746,0.3605297291,0.0508465335,0.0569102961,0.2954621499,0.1343262167,0.0019357723,0.0031735038,0.0019357723,0.0031735038,0.0122610672,0.0228255465,0.0122610672,0.0228255465,0.0004882278,0.0035825747,0.0004882278,0.0035825747,0.0102862997,0.0006970726,0.0102862997,0.0006970726,0.0056498856,0.0081601539,0.0056498856,0.0081601539,0.0144734812,0.0249266945,0.0144734812,0.0249266945,0.0277599489,0.0104928790,0.0137456956,0.0665310401,0.0201522492,0.0070729068,0.0248105083,0.0076279584,0.0083706382
JN_TS_011_tumour_inv_tile_11860_2956,tumour_inv,JN_TS_011_tile_11860_2956,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_011/JN_TS_011_tile_11860_2956_cl.png,7921,7921,3,3,0,0.1267722681,0.3036281853,0.0491848887,0.0125606921,0.4107070707,0.0971468951,0.1397665600,0.2664482290,0.0565710589,0.0106291522,0.4175034135,0.1090815864,0.1434515611,0.2600360135,0.0669724231,0.0114066804,0.3918877697,0.1262455521,0.1316548197,0.2975834165,0.0693292256,0.0225794006,0.3681641768,0.1106889608,0.1427906799,0.2821467492,0.0823258490,0.0196125210,0.3355085198,0.1376156812,0.1494123840,0.2854566108,0.0810715064,0.0185002237,0.3483484504,0.1172108246,0.1567309458,0.3065774219,0.0896375689,0.0317012454,0.3049826389,0.1103701791,0.1516125377,0.2974044210,0.0883609859,0.0352176632,0.2914341732,0.1359702190,0.1635508494,0.3050806359,0.0958113809,0.0418035468,0.2936042241,0.1001493629,0.0137522536,0.0206346479,0.0137522536,0.0206346479,0.0190719212,0.0263166837,0.0190719212,0.0263166837,0.0119012091,0.0336938550,0.0119012091,0.0336938550,0.0016230376,0.0247086436,0.0016230376,0.0247086436,0.0166711474,0.1100257393,0.0166711474,0.1100257393,0.0084665683,0.0046719091,0.0084665683,0.0046719091,0.0367785813,0.0116720516,0.0118459778,0.0404687861,0.0145211396,0.0171639657,0.0311743947,0.0112131938,0.0191405533
