tile_id,cl_png,image_height,image_width,grid_rows,grid_cols,unknown_pixels_total,c0_tumor,c0_stroma,c0_immune_cells,c0_necrosis,c0_other,c0_ignore,c1_tumor,c1_stroma,c1_immune_cells,c1_necrosis,c1_other,c1_ignore,c2_tumor,c2_stroma,c2_immune_cells,c2_necrosis,c2_other,c2_ignore,c3_tumor,c3_stroma,c3_immune_cells,c3_necrosis,c3_other,c3_ignore,c4_tumor,c4_stroma,c4_immune_cells,c4_necrosis,c4_other,c4_ignore,c5_tumor,c5_stroma,c5_immune_cells,c5_necrosis,c5_other,c5_ignore,c6_tumor,c6_stroma,c6_immune_cells,c6_necrosis,c6_other,c6_ignore,c7_tumor,c7_stroma,c7_immune_cells,c7_necrosis,c7_other,c7_ignore,c8_tumor,c8_stroma,c8_immune_cells,c8_necrosis,c8_other,c8_ignore,contrast_lr_tumor,contrast_tb_tumor,contrast_strip_lr_tumor,contrast_strip_tb_tumor,contrast_lr_stroma,contrast_tb_stroma,contrast_strip_lr_stroma,contrast_strip_tb_stroma,contrast_lr_immune_cells,contrast_tb_immune_cells,contrast_strip_lr_immune_cells,contrast_strip_tb_immune_cells,contrast_lr_necrosis,contrast_tb_necrosis,contrast_strip_lr_necrosis,contrast_strip_tb_necrosis,contrast_lr_other,contrast_tb_other,contrast_strip_lr_other,contrast_strip_tb_other,contrast_lr_ignore,contrast_tb_ignore,contrast_strip_lr_ignore,contrast_strip_tb_ignore,cellspread_tumor_maxmin,cellspread_tumor_std,cellspread_tumor_iqr,cellspread_ignore_maxmin,cellspread_ignore_std,cellspread_ignore_iqr,cellspread_necrosis_maxmin,cellspread_necrosis_std,cellspread_necrosis_iqr
JN_TS_003_tile_17451_2594,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_003/JN_TS_003_tile_17451_2594_cl.png,7921,7921,3,3,0,0.1620463154,0.1554878329,0.0197886536,0.5095348370,0.1378525310,0.0152898301,0.1580060354,0.1395849827,0.0133579739,0.5709060503,0.1072967941,0.0108481636,0.1355188246,0.1264999426,0.0124119031,0.6297222222,0.0858859906,0.0099611169,0.1494462325,0.1343771872,0.0126788521,0.6107823311,0.0792363717,0.0134790254,0.1180028735,0.1295181954,0.0101842598,0.6580216924,0.0737289998,0.0105439792,0.0737823139,0.1061412114,0.0032626530,0.7569182931,0.0504522220,0.0094433066,0.0797233701,0.1260037879,0.0064053891,0.7090408345,0.0668352560,0.0119913625,0.0721901426,0.1297230158,0.0046906016,0.7237883378,0.0589413158,0.0106665863,0.0469003960,0.0877575471,0.0023801940,0.8135931761,0.0415561869,0.0078125000,0.0450047945,0.0855857556,0.0450047945,0.0855857556,0.0318233690,0.0260294691,0.0318233690,0.0260294691,0.0069393816,0.0106941153,0.0069393816,0.0106941153,0.1236252296,0.1787530796,0.1236252296,0.1787530796,0.0353432531,0.0545675190,0.0353432531,0.0545675190,0.0045144315,0.0018762206,0.0045144315,0.0018762206,0.1151459194,0.0431866523,0.0756639186,0.0074773301,0.0022197040,0.0020302456,0.3040583391,0.0956423189,0.1130060067
JN_TS_003_tile_21405_5778,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_003/JN_TS_003_tile_21405_5778_cl.png,7921,7921,3,3,0,0.0952368859,0.1843432909,0.0092231979,0.5540612087,0.1190459998,0.0380894169,0.1055722408,0.2016270237,0.0198673597,0.4249671555,0.1919952555,0.0559709649,0.0511502812,0.1349856520,0.0356456612,0.1699126205,0.1933798209,0.4149259642,0.1143408718,0.2091798332,0.0190060870,0.3871963673,0.1984629043,0.0718139364,0.0867459961,0.1982344932,0.0238018398,0.3215048400,0.2283124257,0.1414004053,0.0233576297,0.0800888954,0.0113560348,0.0746509013,0.1215668135,0.6889797253,0.1181485308,0.1980130854,0.0717764291,0.1960914543,0.2953592746,0.1206112259,0.0493115555,0.0766446651,0.0415787466,0.0711624958,0.1603714158,0.6009311211,0.0105318813,0.0559585916,0.0073839245,0.0613019399,0.1705998910,0.6942237718,0.0808954987,0.0246558134,0.0808954987,0.0246558134,0.1068343568,0.0634465415,0.1068343568,0.0634465415,0.0152066978,0.0186676271,0.0152066978,0.0186676271,0.2771611895,0.2734616982,0.2771611895,0.2734616982,0.0424405511,0.0406365017,0.0424405511,0.0406365017,0.5225382940,0.3022599243,0.5225382940,0.3022599243,0.1076166494,0.0401501398,0.0562606852,0.6561343549,0.2842193014,0.5291171847,0.4927592688,0.1784119771,0.3125454660
JN_TS_003_tile_21656_15546,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_003/JN_TS_003_tile_21656_15546_cl.png,7921,7921,3,3,0,0.0815741219,0.1585953283,0.0205153811,0.2940680957,0.2164880337,0.2287590393,0.0847868117,0.1248085264,0.0301495646,0.1627002226,0.1380823093,0.4594725655,0.0647229396,0.1033755165,0.0235145489,0.1705169594,0.1734948921,0.4643751435,0.0734752389,0.1290342845,0.0239525604,0.2301504251,0.2167895827,0.3265979083,0.1103296243,0.1593541166,0.0393236817,0.1925720310,0.1732690493,0.3251514972,0.1074515507,0.1482210882,0.0339692839,0.2538747949,0.1807784873,0.2757047950,0.0982314624,0.1505452250,0.0363629190,0.1661159894,0.1794989669,0.3692454373,0.1125654022,0.1369427903,0.0429904880,0.1691687320,0.1867044164,0.3516281711,0.0886748163,0.1129008838,0.0394599403,0.1591761364,0.1602743343,0.4395138889,0.0025228278,0.0227959359,0.0025228278,0.0227959359,0.0245591164,0.0045365093,0.0245591164,0.0045365093,0.0053709709,0.0148779509,0.0053709709,0.0148779509,0.0355888732,0.0442748066,0.0355888732,0.0442748066,0.0327429566,0.0005291725,0.0327429566,0.0005291725,0.0849971475,0.0025935830,0.0849971475,0.0025935830,0.0478424626,0.0169234617,0.0258774288,0.2356161042,0.0821027960,0.1143623917,0.1348919594,0.0484007002,0.0640344357
JN_TS_003_tile_21741_9476,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_003/JN_TS_003_tile_21741_9476_cl.png,7921,7921,3,3,0,0.0135926022,0.0633252984,0.0063264750,0.0534667700,0.1177566862,0.7455321683,0.1069574484,0.2047802428,0.0230580129,0.3626723980,0.1804473168,0.1220845811,0.1571388602,0.1510838499,0.0163429752,0.5262921832,0.1099684343,0.0391736972,0.0159448040,0.0728767225,0.0070118068,0.0800801464,0.1628615768,0.6612249435,0.0990057035,0.1714390539,0.0300314801,0.3014827063,0.1932065938,0.2048344624,0.0948451287,0.1884243801,0.0169199569,0.4942861978,0.1426606084,0.0628637282,0.0085264578,0.0390228994,0.0043461605,0.0436639118,0.1091171660,0.7953234045,0.0557314436,0.1119205592,0.0149269101,0.1970778401,0.2064431230,0.4139001239,0.1284056474,0.1427615645,0.0320692723,0.4257321798,0.1823186410,0.0887126951,0.1141085908,0.0283417874,0.1141085908,0.0283417874,0.1023482914,0.0418281226,0.1023482914,0.0418281226,0.0158825874,0.0018716266,0.0158825874,0.0018716266,0.4230332442,0.0919858065,0.4230332442,0.0919858065,0.0150707516,0.0299021642,0.0150707516,0.0299021642,0.6704434653,0.1303819256,0.6704434653,0.1303819256,0.1486124024,0.0543550664,0.0910126444,0.7561497073,0.3114528205,0.5725122484,0.4826282713,0.1900626769,0.3456520333
JN_TS_003_tile_24445_5502,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_003/JN_TS_003_tile_24445_5502_cl.png,7921,7921,3,3,0,0.0070467459,0.0436672119,0.0054278581,0.0617448634,0.1270509068,0.7550624139,0.0070654481,0.0507552809,0.0065393618,0.0535822060,0.1562387411,0.7258189621,0.0072484791,0.0486548726,0.0079420627,0.0655904213,0.1652772039,0.7052869605,0.0044727376,0.0225522931,0.0044278453,0.0330097644,0.0790164997,0.8565208599,0.0044522623,0.0300734880,0.0053169366,0.0481461978,0.1132967000,0.7987144153,0.0029673390,0.0196740215,0.0044976937,0.0244555552,0.0793577100,0.8690476805,0.0049806302,0.0266379706,0.0051110537,0.0482148186,0.1276437672,0.7874117596,0.0028604867,0.0165988262,0.0033647723,0.0254319989,0.0729996386,0.8787442773,0.0032085055,0.0226221017,0.0039769858,0.0314700987,0.0861422463,0.8525800620,0.0010252633,0.0034370169,0.0010252633,0.0034370169,0.0006354933,0.0257394890,0.0006354933,0.0257394890,0.0004833283,0.0024854903,0.0004833283,0.0024854903,0.0071511238,0.0252668581,0.0071511238,0.0252668581,0.0009780045,0.0539270665,0.0009780045,0.0539270665,0.0093065565,0.1108559208,0.0093065565,0.1108559208,0.0043879924,0.0018011783,0.0038382404,0.1734573168,0.0646971284,0.1014584460,0.0411348661,0.0154524838,0.0221121073
JN_TS_003_tile_25058_13037,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_003/JN_TS_003_tile_25058_13037_cl.png,7921,7921,3,3,0,0.0056050562,0.0340985135,0.0041592057,0.0593122991,0.2159839876,0.6808409378,0.0096501268,0.0958088075,0.0050721146,0.0655439285,0.2133631372,0.6105618854,0.0205195420,0.1103904098,0.0170880682,0.1543506084,0.1610771063,0.5365742654,0.0121691164,0.1317919349,0.0061427891,0.1065187085,0.3246864709,0.4186909802,0.0116176892,0.1745364545,0.0048504053,0.1909394583,0.4456887508,0.1723672418,0.0203106892,0.0892520912,0.0178750301,0.1598420307,0.1503994412,0.5623207176,0.0112830005,0.1107769456,0.0055812385,0.0760680670,0.2040627870,0.5922279614,0.0120553796,0.1525592923,0.0045106020,0.3316816403,0.2155825101,0.2836105757,0.0105176768,0.0668101469,0.0078554006,0.0676084711,0.0963675103,0.7508407943,0.0074302450,0.0006395561,0.0074302450,0.0006395561,0.0034049154,0.0299495513,0.0034049154,0.0299495513,0.0089784219,0.0027907158,0.0089784219,0.0027907158,0.0466340118,0.0653837808,0.0466340118,0.0653837808,0.1122963959,0.0248038079,0.1122963959,0.0248038079,0.0526586326,0.0670992524,0.0526586326,0.0670992524,0.0149144858,0.0048387841,0.0016514396,0.5784735525,0.1874359691,0.1918709052,0.2723693412,0.0881631443,0.0922335596
JN_TS_003_tile_4733_12460,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_003/JN_TS_003_tile_4733_12460_cl.png,7921,7921,3,3,0,0.0688081095,0.3116894800,0.0172062959,0.1752129247,0.2674702996,0.1596128903,0.0714068936,0.2851552729,0.0138411759,0.1200345943,0.2877405253,0.2218215380,0.0865854568,0.3260019226,0.0131600092,0.1635880108,0.2708617424,0.1398028581,0.0727543802,0.2589735867,0.0113002421,0.2973298395,0.2327087134,0.1269332381,0.0951335227,0.3173950925,0.0172315485,0.2044476458,0.2105542733,0.1552379173,0.0963926945,0.3330030234,0.0180107110,0.2014085860,0.2213423520,0.1298426331,0.0915944961,0.2149325643,0.0121968262,0.3271811869,0.2218419995,0.1322529270,0.0957185926,0.3211250617,0.0166531846,0.2395360745,0.1942299749,0.1327371117,0.1159023473,0.2958452422,0.0234921660,0.1748549415,0.1889769858,0.2009283173,0.0219078376,0.0254716587,0.0219078376,0.0254716587,0.0564181858,0.0303146025,0.0564181858,0.0303146025,0.0046531740,0.0027115653,0.0046531740,0.0027115653,0.0866241376,0.0942455577,0.0866241376,0.0942455577,0.0136133108,0.0736745357,0.0136133108,0.0736745357,0.0172582510,0.0184396435,0.0172582510,0.0184396435,0.0470942378,0.0152063565,0.0229642124,0.0948882999,0.0340194557,0.0273599633,0.2071465925,0.0661509471,0.0646811330
JN_TS_003_tile_6454_8576,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_003/JN_TS_003_tile_6454_8576_cl.png,7921,7921,3,3,0,0.0294813189,0.0943497475,0.0229495236,0.0213259011,0.1160337753,0.7158597337,0.1177697555,0.2610374858,0.0555802726,0.0974267954,0.3095963421,0.1585893486,0.1068760044,0.2650533747,0.0220780246,0.2644615186,0.2406221304,0.1009089474,0.1025515473,0.2925255011,0.0432916824,0.0534106686,0.2786739986,0.2295466020,0.1094678174,0.2938791357,0.0280016247,0.1854917668,0.2609079639,0.1222516915,0.1134345634,0.2583820981,0.0216147178,0.2988233337,0.2098669868,0.0978783002,0.0559439566,0.3700744663,0.0223262454,0.0537766873,0.3317782943,0.1661003501,0.0972829392,0.2747642078,0.0241294046,0.2963194038,0.1985780753,0.1089259693,0.1257112316,0.2478559745,0.0209224346,0.3674523646,0.1691751320,0.0688828627,0.0526816589,0.0082703496,0.0526816589,0.0082703496,0.0047805775,0.0907513469,0.0047805775,0.0907513469,0.0079840915,0.0110765787,0.0079840915,0.0110765787,0.2674079866,0.1114447469,0.2674079866,0.1114447469,0.0356072730,0.0110930846,0.0356072730,0.0110930846,0.2812788585,0.2104829492,0.2812788585,0.2104829492,0.0962299128,0.0316835241,0.0161516242,0.6469768710,0.2004744342,0.0651914027,0.3461264635,0.1293573017,0.2425427165
JN_TS_004_tile_10763_10849,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_004/JN_TS_004_tile_10763_10849_cl.png,7921,7921,3,3,0,0.0933983299,0.4106828225,0.0144137397,0.2855153811,0.1209353478,0.0750543790,0.0837289020,0.3283980471,0.0142533820,0.3976546992,0.1071347228,0.0688302468,0.0871563648,0.3268216253,0.0124565255,0.3869894972,0.1130800907,0.0734958965,0.0880629468,0.4324253038,0.0134233761,0.2779469726,0.1244631567,0.0636782440,0.0879068761,0.3885124348,0.0144128624,0.3270762612,0.1188507732,0.0632407922,0.0783884376,0.3822389935,0.0136997579,0.3449230090,0.1168221404,0.0639276617,0.0996958219,0.3987722394,0.0181760790,0.2429714761,0.1423634068,0.0980209768,0.0986929595,0.3857318451,0.0173754776,0.2777804551,0.1369513958,0.0834678669,0.0937808483,0.4000110480,0.0187962006,0.2593270776,0.1320609504,0.0960238751,0.0072771493,0.0092953443,0.0072771493,0.0092953443,0.0442695663,0.0395375459,0.0442695663,0.0395375459,0.0003535703,0.0044080367,0.0003535703,0.0044080367,0.0616019180,0.0966935229,0.0616019180,0.0966935229,0.0085995766,0.0234085306,0.0085995766,0.0234085306,0.0011020555,0.0200440655,0.0011020555,0.0200440655,0.0213073843,0.0069437153,0.0066244835,0.0347801846,0.0135103949,0.0195402052,0.1546832231,0.0557180165,0.0671425539
JN_TS_004_tile_16864_7820,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_004/JN_TS_004_tile_16864_7820_cl.png,7921,7921,3,3,0,0.1699031508,0.1494408574,0.0159423783,0.5449661387,0.0905833907,0.0291640840,0.1480093915,0.1190603020,0.0084003132,0.6578772389,0.0577931913,0.0088595631,0.1883349116,0.1127321511,0.0103710399,0.5296049989,0.1136532943,0.0453036042,0.2296480041,0.2377674894,0.0350233211,0.2774769658,0.1670797333,0.0530044864,0.1702754499,0.1542066452,0.0175225929,0.5005023025,0.1024625366,0.0550304729,0.1807337384,0.1100621895,0.0078154223,0.6448376705,0.0492777070,0.0072732723,0.1990625000,0.1889350895,0.0284438131,0.3110779672,0.1357988981,0.1366817321,0.1857074627,0.2023402809,0.0246176265,0.3095477207,0.1603557824,0.1174311269,0.1767457243,0.1572936754,0.0176233930,0.4838304924,0.1150552399,0.0494514750,0.0175997602,0.0184227444,0.0175997602,0.0184227444,0.0653518068,0.0557785784,0.0653518068,0.0557785784,0.0145332191,0.0119903670,0.0145332191,0.0119903670,0.1749173634,0.2093307320,0.1749173634,0.2093307320,0.0384919270,0.0497266813,0.0384919270,0.0497266813,0.0389406503,0.0734123609,0.0389406503,0.0734123609,0.0816386126,0.0225600418,0.0180594618,0.1294084598,0.0443943345,0.0258663889,0.3804002731,0.1432343063,0.2338881715
JN_TS_004_tile_20770_5746,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_004/JN_TS_004_tile_20770_5746_cl.png,7921,7921,3,3,0,0.0255940083,0.1914518767,0.0035007748,0.3277298554,0.3432354798,0.1084880051,0.0068907553,0.1061089406,0.0016465297,0.2184305187,0.6242689580,0.0426542976,0.0035775367,0.0705853994,0.0013589015,0.2802452078,0.4464537420,0.1977792126,0.0739326242,0.2097136645,0.0101643087,0.3204591351,0.2594662547,0.1262640127,0.0300134153,0.1478767881,0.0035098807,0.3469996119,0.3754140035,0.0961863005,0.0317830425,0.1198950409,0.0039688823,0.2763777495,0.5240553968,0.0439198880,0.0754595673,0.2067293675,0.0140828742,0.3209040691,0.2494494663,0.1333746556,0.0154937294,0.1612972302,0.0043294551,0.2510184675,0.3368234599,0.2310376579,0.0049377296,0.0960722280,0.0015655131,0.1957214187,0.5161647727,0.1855383379,0.0448959637,0.0199429086,0.0448959637,0.0199429086,0.1071140801,0.0319842030,0.1071140801,0.0319842030,0.0069515536,0.0044905455,0.0069515536,0.0044905455,0.0722495612,0.0195872088,0.0722495612,0.0195872088,0.2115075702,0.1038401603,0.2115075702,0.1038401603,0.0197035884,0.0670097121,0.0197035884,0.0670097121,0.0718820305,0.0275893461,0.0248922871,0.1883833603,0.0657221019,0.0893520374,0.1512781932,0.0521876618,0.0698856016
JN_TS_004_tile_22047_11885,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_004/JN_TS_004_tile_22047_11885_cl.png,7921,7921,3,3,0,0.0124302686,0.2194082874,0.0045246499,0.2036359332,0.3913666494,0.1686342114,0.0196707228,0.2199951522,0.0073860051,0.1903365346,0.2728998141,0.2897117713,0.0288118400,0.2835393710,0.0092778639,0.2233396465,0.2323616850,0.2226695937,0.0439761110,0.1521466559,0.0051033814,0.2659615848,0.3897870699,0.1430251971,0.0171774974,0.2090649288,0.0051873286,0.1907418922,0.3295441170,0.2482842360,0.0159468119,0.3362955090,0.0058243836,0.1820436474,0.1971147006,0.2627749475,0.0298971247,0.1444889233,0.0039263372,0.2903777835,0.3997879362,0.1315218951,0.0205321389,0.2001715374,0.0052450862,0.1820588505,0.3242342490,0.2677581380,0.0182897153,0.3509032082,0.0077708907,0.2064257633,0.2105115071,0.2060989153,0.0077517123,0.0026020492,0.0077517123,0.0026020492,0.1515647405,0.0091263806,0.1515647405,0.0091263806,0.0031062565,0.0014154016,0.0031062565,0.0014154016,0.0493887481,0.0205167610,0.0493887481,0.0205167610,0.1803179209,0.0126351812,0.1803179209,0.0126351812,0.0827873843,0.0252122093,0.0827873843,0.0252122093,0.0315458424,0.0097215386,0.0116343426,0.1581898762,0.0572156284,0.0941407361,0.1083341361,0.0385990362,0.0330031119
JN_TS_004_tile_26418_6375,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_004/JN_TS_004_tile_26418_6375_cl.png,7921,7921,3,3,0,0.0171731520,0.1200822142,0.0092188935,0.2240823003,0.3816342401,0.2478092000,0.0049318440,0.0694846993,0.0032564857,0.1204492387,0.5186698966,0.2832078356,0.0114999426,0.0796014118,0.0054093492,0.2132938763,0.4414132805,0.2487821396,0.0090293794,0.1232593829,0.0043878294,0.1569634723,0.3649089819,0.3414509541,0.0083354827,0.1285471394,0.0038277356,0.1455974661,0.4288768511,0.2848153252,0.0111232545,0.0824802359,0.0055317947,0.1505952176,0.3810738012,0.3691956961,0.0171170512,0.0867580636,0.0095926596,0.1446443124,0.1983750861,0.5435128271,0.0134803162,0.1087611729,0.0066457839,0.1304978027,0.3022700022,0.4383449221,0.0122012741,0.1333681990,0.0054173841,0.1420808942,0.3973012798,0.3096309688,0.0028317038,0.0030645676,0.0028317038,0.0030645676,0.0115499380,0.0199063701,0.0115499380,0.0199063701,0.0022802849,0.0012570330,0.0022802849,0.0012570330,0.0065733657,0.0468674686,0.0065733657,0.0468674686,0.0916233512,0.1479236831,0.0916233512,0.1479236831,0.0683880589,0.1705631810,0.0683880589,0.1705631810,0.0122413080,0.0039895943,0.0044509369,0.2957036272,0.0974368027,0.0859878604,0.1036330616,0.0357560425,0.0148825781
JN_TS_004_tile_7378_18446,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_004/JN_TS_004_tile_7378_18446_cl.png,7921,7921,3,3,0,0.0813718147,0.2449391644,0.0335398014,0.0394500402,0.4353176653,0.1653815140,0.0543323236,0.3282619359,0.0218411873,0.1056745035,0.2904638968,0.1994261529,0.0639642160,0.3177124943,0.0234208563,0.1007274449,0.2966243400,0.1975506485,0.0448766824,0.4538241655,0.0185248930,0.0339405987,0.2667429693,0.1820906911,0.0393096312,0.4891696360,0.0158772601,0.0482375255,0.2494564423,0.1579495048,0.0571113444,0.3727734559,0.0170160522,0.1411074490,0.2601082292,0.1518834693,0.1174692952,0.2563309229,0.0591616449,0.0547586662,0.3705473772,0.1417320937,0.0938457368,0.3252565890,0.0436562712,0.0523029901,0.3552118114,0.1297266015,0.0953453570,0.3766094180,0.0382067837,0.0828807966,0.3095125976,0.0974450471,0.0090989583,0.0356640115,0.0090989583,0.0356640115,0.0373337051,0.0224277785,0.0373337051,0.0224277785,0.0108608823,0.0207409516,0.0108608823,0.0207409516,0.0655221285,0.0186365119,0.0655221285,0.0186365119,0.0687876150,0.0042886280,0.0687876150,0.0042886280,0.0141083780,0.0644848577,0.0141083780,0.0644848577,0.0781596640,0.0264107965,0.0395134132,0.1019811058,0.0329458240,0.0403585974,0.1071668503,0.0363966648,0.0524899194
JN_TS_005_tile_13587_10688,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_005/JN_TS_005_tile_13587_10688_cl.png,7921,7921,3,3,0,0.0470018365,0.0958491162,0.0046192034,0.7526964245,0.0838342229,0.0159991965,0.0360376292,0.1010860211,0.0058847659,0.6661457437,0.1358280839,0.0550177561,0.0360573060,0.0750698749,0.0027832300,0.8186570248,0.0556716311,0.0117609332,0.0595464298,0.0742352529,0.0028101442,0.7905475141,0.0644071346,0.0084535243,0.0414630730,0.0806038125,0.0026216935,0.7676701581,0.0899871983,0.0176540646,0.0320630099,0.0599734088,0.0016679001,0.8513522197,0.0450020366,0.0099414249,0.0664349461,0.0731640266,0.0045365588,0.7877871040,0.0605919995,0.0074853650,0.0638034548,0.0677092297,0.0025753560,0.8177311739,0.0395284729,0.0086523126,0.0319146006,0.0563448404,0.0013970673,0.8324202250,0.0670240760,0.0108991908,0.0243160987,0.0143520766,0.0243160987,0.0143520766,0.0172867572,0.0249289718,0.0172867572,0.0249289718,0.0020392363,0.0015927391,0.0020392363,0.0015927391,0.0571328089,0.0668131033,0.0571328089,0.0668131033,0.0137118711,0.0360631298,0.0137118711,0.0360631298,0.0002211543,0.0185803392,0.0002211543,0.0185803392,0.0345203455,0.0138310149,0.0235088006,0.0475323911,0.0149535379,0.0073468839,0.1852064760,0.0551358132,0.0509868667
JN_TS_005_tile_16098_16851,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_005/JN_TS_005_tile_16098_16851_cl.png,7921,7921,3,3,0,0.0165534607,0.0489795684,0.0010966196,0.7287283345,0.1954793675,0.0091626492,0.0183698496,0.0353810253,0.0012185467,0.6905383349,0.2481971361,0.0062951075,0.0257367711,0.0450068871,0.0037373737,0.7500334309,0.1656864096,0.0097991276,0.0223677039,0.0462904318,0.0022126318,0.5696906590,0.3456315331,0.0138070405,0.0182190922,0.0495503794,0.0022351636,0.5505903255,0.3593451989,0.0200598404,0.0129770346,0.0565974493,0.0022536516,0.4409492502,0.4177019150,0.0695206992,0.0082270145,0.0888424013,0.0028703225,0.2123411674,0.4692619376,0.2184571568,0.0089722958,0.0945195518,0.0036527716,0.1823467064,0.4206093020,0.2898993724,0.0091458620,0.0882752238,0.0049276860,0.1813718147,0.3695037018,0.3467757117,0.0002371629,0.0114383030,0.0002371629,0.0114383030,0.0019223862,0.0474232321,0.0019223862,0.0474232321,0.0015797125,0.0017994133,0.0015797125,0.0017994133,0.0461352217,0.5310801373,0.0461352217,0.5310801373,0.0191602706,0.2166706761,0.0191602706,0.2166706761,0.0615562307,0.2766251188,0.0615562307,0.2766251188,0.0175097567,0.0062331452,0.0092239875,0.3404806042,0.1369895780,0.2086580292,0.5686616162,0.2353349061,0.4781971675
